"S/N","Building/Project Name","Street Name","Postal District","Type","No. of Bedroom(for Non-Landed Only)","Monthly Gross Rent($)","Floor Area (sq ft)","Lease Commencement Date"
"10668","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","3500","1300 to 1400","Apr-2018"
"10669","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","2800","1200 to 1300","Apr-2018"
"10670","LAKEHOLMZ","CORPORATION ROAD","22","Non-landed Properties","4","4200","1600 to 1700","Apr-2018"
"10671","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","3","4500","1600 to 1700","Apr-2018"
"10672","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","3000","600 to 700","Apr-2018"
"10673","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","2600","1200 to 1300","Apr-2018"
"10674","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","2","2200","900 to 1000","Apr-2018"
"10675","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2500","500 to 600","Apr-2018"
"10676","CASPIAN","LAKESIDE DRIVE","22","Non-landed Properties","2","2800","900 to 1000","Apr-2018"
"10677","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","1","1900","400 to 500","Apr-2018"
"10678","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","3","3000","1000 to 1100","Apr-2018"
"10679","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","2","2300","1000 to 1100","Apr-2018"
"10680","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","1","2150","400 to 500","Apr-2018"
"10681","THE MAYFAIR","JURONG EAST STREET 32","22","Non-landed Properties","3","3400","1100 to 1200","Apr-2018"
"10682","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2200","400 to 500","Apr-2018"
"10683","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","3000","600 to 700","Apr-2018"
"10684","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","2750","600 to 700","Apr-2018"
"10685","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","2900","1300 to 1400","Apr-2018"
"10686","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","2400","600 to 700","Apr-2018"
"10687","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","2500","1200 to 1300","Apr-2018"
"10688","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","2","2800","900 to 1000","Apr-2018"
"10689","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","3","2950","1000 to 1100","Apr-2018"
"10690","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","1","2450","500 to 600","Apr-2018"
"10691","PARK VIEW MANSION","YUAN CHING ROAD","22","Non-landed Properties","na*","1850","1000 to 1100","Apr-2018"
"10692","THE MAYFAIR","JURONG EAST STREET 32","22","Non-landed Properties","1","2200","600 to 700","Apr-2018"
"10693","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2250","500 to 600","Apr-2018"
"10694","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","3","2900","1100 to 1200","Apr-2018"
"10695","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","2","3000","1000 to 1100","Apr-2018"
"10696","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","4","4500","1900 to 2000","Apr-2018"
"10697","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","2250","1200 to 1300","Apr-2018"
"10698","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","2","2450","800 to 900","Apr-2018"
"10699","IVORY HEIGHTS","JURONG EAST STREET 13","22","Non-landed Properties","na*","2500","1400 to 1500","Apr-2018"
"10700","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","3","3000","1000 to 1100","Apr-2018"
"10701","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","4","4300","1200 to 1300","Apr-2018"
"10702","THE MAYFAIR","JURONG EAST STREET 32","22","Non-landed Properties","2","2500","900 to 1000","Apr-2018"
"10703","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","3","2500","1200 to 1300","Apr-2018"
"10704","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","1","2180","400 to 500","Apr-2018"
"10705","IVORY HEIGHTS","JURONG EAST STREET 13","22","Non-landed Properties","na*","2900","1400 to 1500","Apr-2018"
"10706","THE MAYFAIR","JURONG EAST STREET 32","22","Non-landed Properties","3","2650","1100 to 1200","Apr-2018"
"10707","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","3","3500","800 to 900","Apr-2018"
"10708","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","2250","1200 to 1300","Apr-2018"
"10709","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","2","3100","900 to 1000","Apr-2018"
"10710","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","2","2650","900 to 1000","Apr-2018"
"10711","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","3","2850","1100 to 1200","Apr-2018"
"10712","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","2","2450","1000 to 1100","Apr-2018"
"10713","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","2","2300","800 to 900","Apr-2018"
"10714","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","2","2390","700 to 800","Apr-2018"
"10715","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","3","3100","1000 to 1100","Apr-2018"
"10716","CASPIAN","LAKESIDE DRIVE","22","Non-landed Properties","3","3050","1200 to 1300","Apr-2018"
"10717","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","3300","600 to 700","Apr-2018"
"10718","IVORY HEIGHTS","JURONG EAST STREET 13","22","Non-landed Properties","na*","2600","1400 to 1500","Apr-2018"
"10719","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","3","4000","900 to 1000","Apr-2018"
"10720","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","2","2400","900 to 1000","Apr-2018"
"10721","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","3","3500","1000 to 1100","Apr-2018"
"10722","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","2","2300","700 to 800","Apr-2018"
"10723","LAKEPOINT CONDOMINIUM","LAKEPOINT DRIVE","22","Non-landed Properties","na*","3700","1500 to 1600","Apr-2018"
"10724","CASPIAN","LAKESIDE DRIVE","22","Non-landed Properties","2","3100","900 to 1000","Apr-2018"
"10725","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2800","400 to 500","Apr-2018"
"10726","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","2","3400","900 to 1000","Apr-2018"
"10727","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","2","2900","1100 to 1200","Apr-2018"
"10728","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","3","2500","1200 to 1300","Apr-2018"
"10729","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","1","2150","400 to 500","Apr-2018"
"10730","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","3500","600 to 700","Apr-2018"
"10731","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2200","400 to 500","Apr-2018"
"10732","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2300","400 to 500","Apr-2018"
"10733","IVORY HEIGHTS","JURONG EAST STREET 13","22","Non-landed Properties","na*","2200","1400 to 1500","Apr-2018"
"10734","IVORY HEIGHTS","JURONG EAST STREET 13","22","Non-landed Properties","na*","2500","1400 to 1500","Apr-2018"
"10735","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","2","2350","1000 to 1100","Apr-2018"
"10736","THE MAYFAIR","JURONG EAST STREET 32","22","Non-landed Properties","1","1800","600 to 700","Apr-2018"
"10737","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","2","2400","900 to 1000","Apr-2018"
"10738","IVORY HEIGHTS","JURONG EAST STREET 13","22","Non-landed Properties","na*","3000","1400 to 1500","Apr-2018"
"10739","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2350","400 to 500","Apr-2018"
"10740","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","2500","600 to 700","Apr-2018"
"10741","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","2","2200","1000 to 1100","Apr-2018"
"10742","IVORY HEIGHTS","JURONG EAST STREET 13","22","Non-landed Properties","na*","2700","1400 to 1500","Apr-2018"
"10743","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2400","500 to 600","Apr-2018"
"10744","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","3","3000","1100 to 1200","Apr-2018"
"10745","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","3","2500","1200 to 1300","Apr-2018"
"10746","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","2600","600 to 700","Apr-2018"
"10747","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","3","5000","1700 to 1800","Apr-2018"
"10748","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2300","500 to 600","Apr-2018"
"10749","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2200","400 to 500","Apr-2018"
"10750","CASPIAN","LAKESIDE DRIVE","22","Non-landed Properties","3","2800","1100 to 1200","Apr-2018"
"10751","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","2","3500","900 to 1000","Apr-2018"
"10752","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","5","7000","2600 to 2700","Apr-2018"
"10753","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","3","3200","1000 to 1100","Apr-2018"
"10754","THE MAYFAIR","JURONG EAST STREET 32","22","Non-landed Properties","3","2800","1100 to 1200","Apr-2018"
"10755","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","4","3500","1100 to 1200","Apr-2018"
"10756","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","3","3300","800 to 900","Apr-2018"
"10757","IVORY HEIGHTS","JURONG EAST STREET 13","22","Non-landed Properties","na*","2900","1400 to 1500","Apr-2018"
"10758","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","2800","1200 to 1300","Apr-2018"
"10759","IVORY HEIGHTS","JURONG EAST STREET 13","22","Non-landed Properties","na*","3100","1400 to 1500","Apr-2018"
"10760","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","2","2300","1000 to 1100","Apr-2018"
"10761","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","2","2550","1000 to 1100","Apr-2018"
"10762","IVORY HEIGHTS","JURONG EAST STREET 13","22","Non-landed Properties","na*","2600","1400 to 1500","Apr-2018"
"10763","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","3","2500","1000 to 1100","Apr-2018"
"10764","PARK VIEW MANSION","YUAN CHING ROAD","22","Non-landed Properties","na*","2600","1200 to 1300","Apr-2018"
"10765","LAKEPOINT CONDOMINIUM","LAKEPOINT DRIVE","22","Non-landed Properties","na*","3800","2500 to 2600","Apr-2018"
"10766","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2600","400 to 500","Apr-2018"
"10767","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2100","400 to 500","Apr-2018"
"10768","LAKEVILLE","JURONG LAKE LINK","22","Non-landed Properties","2","3000","700 to 800","Apr-2018"
"10769","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","2","2500","900 to 1000","Apr-2018"
"10770","THE MAYFAIR","JURONG EAST STREET 32","22","Non-landed Properties","3","2530","1100 to 1200","Apr-2018"
"10771","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","3000","600 to 700","Apr-2018"
"10772","LAKEPOINT CONDOMINIUM","LAKEPOINT DRIVE","22","Non-landed Properties","na*","3200","1500 to 1600","Apr-2018"
"10773","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","2","2650","900 to 1000","Apr-2018"
"10774","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","2","2500","1000 to 1100","Apr-2018"
"10775","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","2","2500","1000 to 1100","Apr-2018"
"10776","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","2","2600","900 to 1000","Apr-2018"
"10777","IVORY HEIGHTS","JURONG EAST STREET 13","22","Non-landed Properties","na*","2900","1400 to 1500","Apr-2018"
"10778","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2400","500 to 600","Apr-2018"
"10779","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","3","4300","1000 to 1100","Apr-2018"
"10780","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","3100","600 to 700","Apr-2018"
"10781","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","3100","700 to 800","Apr-2018"
"10782","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","2","4000","900 to 1000","Apr-2018"
"10783","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","3100","1300 to 1400","Mar-2018"
"10784","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","3000","600 to 700","Mar-2018"
"10785","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","3","3700","800 to 900","Mar-2018"
"10786","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","3200","700 to 800","Mar-2018"
"10787","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","3","2700","1100 to 1200","Mar-2018"
"10788","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","2","2700","1000 to 1100","Mar-2018"
"10789","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","2","2300","1000 to 1100","Mar-2018"
"10790","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2200","400 to 500","Mar-2018"
"10791","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","2","2900","900 to 1000","Mar-2018"
"10792","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","2","2400","1000 to 1100","Mar-2018"
"10793","THE MAYFAIR","JURONG EAST STREET 32","22","Non-landed Properties","1","1900","600 to 700","Mar-2018"
"10794","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2450","400 to 500","Mar-2018"
"10795","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","2","2400","1000 to 1100","Mar-2018"
"10796","CASPIAN","LAKESIDE DRIVE","22","Non-landed Properties","3","3000","1100 to 1200","Mar-2018"
"10797","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","2","1800","1000 to 1100","Mar-2018"
"10798","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","2","2400","1000 to 1100","Mar-2018"
"10799","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","3000","700 to 800","Mar-2018"
"10800","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","3","2500","1200 to 1300","Mar-2018"
"10801","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","3","2800","1000 to 1100","Mar-2018"
"10802","LAKEHOLMZ","CORPORATION ROAD","22","Non-landed Properties","3","3000","1100 to 1200","Mar-2018"
"10803","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","3","3900","1600 to 1700","Mar-2018"
"10804","IVORY HEIGHTS","JURONG EAST STREET 13","22","Non-landed Properties","na*","2400","1400 to 1500","Mar-2018"
"10805","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","3","2800","1100 to 1200","Mar-2018"
"10806","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2300","400 to 500","Mar-2018"
"10807","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","2","2525","900 to 1000","Mar-2018"
"10808","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2500","400 to 500","Mar-2018"
"10809","THE MAYFAIR","JURONG EAST STREET 32","22","Non-landed Properties","4","3400","1300 to 1400","Mar-2018"
"10810","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","2","2300","800 to 900","Mar-2018"
"10811","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","2","2300","800 to 900","Mar-2018"
"10812","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","2","2700","600 to 700","Mar-2018"
"10813","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","3","3300","1200 to 1300","Mar-2018"
"10814","CASPIAN","LAKESIDE DRIVE","22","Non-landed Properties","3","3600","1100 to 1200","Mar-2018"
"10815","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2450","500 to 600","Mar-2018"
"10816","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","4","5000","1400 to 1500","Mar-2018"
"10817","CASPIAN","LAKESIDE DRIVE","22","Non-landed Properties","3","3400","1200 to 1300","Mar-2018"
"10818","THE MAYFAIR","JURONG EAST STREET 32","22","Non-landed Properties","3","2700","1100 to 1200","Mar-2018"
"10819","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","2","3400","700 to 800","Mar-2018"
"10820","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","3","3000","1100 to 1200","Mar-2018"
"10821","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","2900","1300 to 1400","Mar-2018"
"10822","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","2500","1200 to 1300","Mar-2018"
"10823","THE MAYFAIR","JURONG EAST STREET 32","22","Non-landed Properties","3","3050","1100 to 1200","Mar-2018"
"10824","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","3400","1300 to 1400","Mar-2018"
"10825","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","2","2900","1000 to 1100","Mar-2018"
"10826","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","2","2300","800 to 900","Mar-2018"
"10827","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","3","3300","900 to 1000","Mar-2018"
"10828","PARC VISTA","CORPORATION ROAD","22","Non-landed Properties","2","2650","1000 to 1100","Mar-2018"
"10829","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","2","3000","1000 to 1100","Mar-2018"
"10830","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","2","2400","900 to 1000","Mar-2018"
"10831","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","3","3900","1200 to 1300","Mar-2018"
"10832","PARC OASIS","JURONG EAST AVENUE 1","22","Non-landed Properties","3","3000","1200 to 1300","Mar-2018"
"10833","IVORY HEIGHTS","JURONG EAST STREET 13","22","Non-landed Properties","na*","2400","1400 to 1500","Mar-2018"
"10834","THE MAYFAIR","JURONG EAST STREET 32","22","Non-landed Properties","3","2600","1100 to 1200","Mar-2018"
"10835","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","3","3000","1000 to 1100","Mar-2018"
"10836","THE LAKESHORE","JURONG WEST STREET 41","22","Non-landed Properties","3","3500","1100 to 1200","Mar-2018"
"10837","J GATEWAY","GATEWAY DRIVE","22","Non-landed Properties","1","2200","400 to 500","Mar-2018"
"10838","THE CENTRIS","JURONG WEST CENTRAL 3","22","Non-landed Properties","2","3100","1000 to 1100","Mar-2018"
"10839","THE LAKEFRONT RESIDENCES","LAKESIDE DRIVE","22","Non-landed Properties","3","2900","1200 to 1300","Mar-2018"
