"S/N","Building/Project Name","Street Name","Postal District","Type","No. of Bedroom(for Non-Landed Only)","Monthly Gross Rent($)","Floor Area (sq ft)","Lease Commencement Date"
"11575","MERAWOODS","HILLVIEW AVENUE","23","Non-landed Properties","3","2700","1200 to 1300","Apr-2019"
"11576","THE LANAI","HILLVIEW AVENUE","23","Non-landed Properties","3","2900","1000 to 1100","Apr-2019"
"11577","HILLVIEW REGENCY","BUKIT BATOK EAST AVENUE 2","23","Non-landed Properties","3","2500","1000 to 1100","Apr-2019"
"11578","REGENT HEIGHTS","BUKIT BATOK EAST AVENUE 5","23","Non-landed Properties","2","2000","1000 to 1100","Apr-2019"
"11579","THE MADEIRA","BUKIT BATOK STREET 31","23","Non-landed Properties","2","2200","800 to 900","Apr-2019"
"11580","HILLBROOKS","HILLVIEW AVENUE","23","Non-landed Properties","3","2400","1200 to 1300","Apr-2019"
"11581","NORTHVALE","CHOA CHU KANG LOOP","23","Non-landed Properties","2","2100","1000 to 1100","Apr-2019"
"11582","ECO SANCTUARY","CHESTNUT AVENUE","23","Non-landed Properties","3","2600","900 to 1000","Apr-2019"
"11583","THE TENNERY","WOODLANDS ROAD","23","Non-landed Properties","1","1850","600 to 700","Apr-2019"
"11584","KINGSFORD . HILLVIEW PEAK","HILLVIEW RISE","23","Non-landed Properties","1","2200","500 to 600","Apr-2019"
"11585","FORESQUE RESIDENCES","PETIR ROAD","23","Non-landed Properties","2","2200","700 to 800","Apr-2019"
"11586","MONTROSA","HILLVIEW AVENUE","23","Non-landed Properties","3","2200","1100 to 1200","Apr-2019"
"11587","THE TENNERY","WOODLANDS ROAD","23","Non-landed Properties","1","1900","600 to 700","Apr-2019"
"11588","THE JADE","BUKIT BATOK CENTRAL LINK","23","Non-landed Properties","2","3100","900 to 1000","Apr-2019"
"11589","CASHEW PARK CONDOMINIUM","CASHEW ROAD","23","Non-landed Properties","3","2300","1000 to 1100","Apr-2019"
"11590","GUILIN VIEW","BUKIT BATOK STREET 52","23","Non-landed Properties","2","1800","800 to 900","Apr-2019"
"11591","HAZEL PARK CONDOMINIUM","HAZEL PARK TERRACE","23","Non-landed Properties","2","2250","900 to 1000","Apr-2019"
"11592","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","5","7500",">3000","Apr-2019"
"11593","HAZEL PARK CONDOMINIUM","HAZEL PARK TERRACE","23","Non-landed Properties","3","2400","1300 to 1400","Apr-2019"
"11594","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","na*","1868","400 to 500","Apr-2019"
"11595","PHOENIX HEIGHTS","PHOENIX ROAD","23","Non-landed Properties","na*","2400","900 to 1000","Apr-2019"
"11596","THE JADE","BUKIT BATOK CENTRAL LINK","23","Non-landed Properties","2","2550","900 to 1000","Apr-2019"
"11597","THE LANAI","HILLVIEW AVENUE","23","Non-landed Properties","3","3300","1100 to 1200","Apr-2019"
"11598","PALM GARDENS","HONG SAN WALK","23","Non-landed Properties","3","2500","1200 to 1300","Apr-2019"
"11599","MERAWOODS","HILLVIEW AVENUE","23","Non-landed Properties","3","2900","1300 to 1400","Apr-2019"
"11600","NATURA@HILLVIEW","HILLVIEW TERRACE","23","Non-landed Properties","2","2000","500 to 600","Apr-2019"
"11601","THE TENNERY","WOODLANDS ROAD","23","Non-landed Properties","1","1800","600 to 700","Apr-2019"
"11602","HILLVIEW REGENCY","BUKIT BATOK EAST AVENUE 2","23","Non-landed Properties","2","2450","900 to 1000","Apr-2019"
"11603","GUILIN VIEW","BUKIT BATOK STREET 52","23","Non-landed Properties","4","3300","1500 to 1600","Apr-2019"
"11604","CASHEW HEIGHTS CONDOMINIUM","CASHEW ROAD","23","Non-landed Properties","3","2100","1100 to 1200","Apr-2019"
"11605","HILLVIEW 128","HILLVIEW AVENUE","23","Non-landed Properties","3","2100","900 to 1000","Apr-2019"
"11606","REGENT GROVE","CHOA CHU KANG NORTH 7","23","Non-landed Properties","4","2700","1200 to 1300","Apr-2019"
"11607","THE MADEIRA","BUKIT BATOK STREET 31","23","Non-landed Properties","3","2600","1100 to 1200","Apr-2019"
"11608","HILLBROOKS","HILLVIEW AVENUE","23","Non-landed Properties","3","2400","1000 to 1100","Apr-2019"
"11609","MAYSPRINGS","PETIR ROAD","23","Non-landed Properties","3","2500","1200 to 1300","Apr-2019"
"11610","FORESQUE RESIDENCES","PETIR ROAD","23","Non-landed Properties","2","2300","700 to 800","Apr-2019"
"11611","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","1","1850","500 to 600","Apr-2019"
"11612","HILLVIEW REGENCY","BUKIT BATOK EAST AVENUE 2","23","Non-landed Properties","2","2300","800 to 900","Apr-2019"
"11613","REGENT GROVE","CHOA CHU KANG NORTH 7","23","Non-landed Properties","2","2100","900 to 1000","Apr-2019"
"11614","THE TENNERY","WOODLANDS ROAD","23","Non-landed Properties","1","1925","600 to 700","Apr-2019"
"11615","THE LANAI","HILLVIEW AVENUE","23","Non-landed Properties","3","3000","1000 to 1100","Apr-2019"
"11616","NORTHVALE","CHOA CHU KANG LOOP","23","Non-landed Properties","3","2500","1300 to 1400","Apr-2019"
"11617","NATURA@HILLVIEW","HILLVIEW TERRACE","23","Non-landed Properties","2","1850","500 to 600","Apr-2019"
"11618","PARKVIEW APARTMENTS","BUKIT BATOK STREET 25","23","Non-landed Properties","3","2600","1100 to 1200","Apr-2019"
"11619","HAZEL PARK CONDOMINIUM","HAZEL PARK TERRACE","23","Non-landed Properties","2","2250","900 to 1000","Apr-2019"
"11620","MAYSPRINGS","PETIR ROAD","23","Non-landed Properties","2","2200","800 to 900","Apr-2019"
"11621","TREE HOUSE","CHESTNUT AVENUE","23","Non-landed Properties","2","2200","800 to 900","Apr-2019"
"11622","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","2","2500","700 to 800","Apr-2019"
"11623","HILLVIEW REGENCY","BUKIT BATOK EAST AVENUE 2","23","Non-landed Properties","2","2300","800 to 900","Apr-2019"
"11624","HILLBROOKS","HILLVIEW AVENUE","23","Non-landed Properties","3","2550","1100 to 1200","Apr-2019"
"11625","KINGSFORD . HILLVIEW PEAK","HILLVIEW RISE","23","Non-landed Properties","1","1800","500 to 600","Apr-2019"
"11626","THE DAIRY FARM","DAIRY FARM ROAD","23","Non-landed Properties","2","2500","1200 to 1300","Apr-2019"
"11627","REGENT HEIGHTS","BUKIT BATOK EAST AVENUE 5","23","Non-landed Properties","2","2100","1000 to 1100","Apr-2019"
"11628","MAYSPRINGS","PETIR ROAD","23","Non-landed Properties","3","2800","1200 to 1300","Apr-2019"
"11629","HILLBROOKS","HILLVIEW AVENUE","23","Non-landed Properties","1","2000","600 to 700","Apr-2019"
"11630","THE MADEIRA","BUKIT BATOK STREET 31","23","Non-landed Properties","2","2000","800 to 900","Apr-2019"
"11631","HAZEL PARK CONDOMINIUM","HAZEL PARK TERRACE","23","Non-landed Properties","2","2000","900 to 1000","Apr-2019"
"11632","NATURA@HILLVIEW","HILLVIEW TERRACE","23","Non-landed Properties","2","1800","500 to 600","Mar-2019"
"11633","NORTHVALE","CHOA CHU KANG LOOP","23","Non-landed Properties","3","2550","1300 to 1400","Mar-2019"
"11634","HILLINGTON GREEN","HILLVIEW AVENUE","23","Non-landed Properties","3","4400","1400 to 1500","Mar-2019"
"11635","HILLVIEW PARK","HILLVIEW AVENUE","23","Non-landed Properties","2","2000","700 to 800","Mar-2019"
"11636","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","na*","2000","400 to 500","Mar-2019"
"11637","THE MADEIRA","BUKIT BATOK STREET 31","23","Non-landed Properties","3","2400","1200 to 1300","Mar-2019"
"11638","TREE HOUSE","CHESTNUT AVENUE","23","Non-landed Properties","2","2400","800 to 900","Mar-2019"
"11639","NORTHVALE","CHOA CHU KANG LOOP","23","Non-landed Properties","1","2000","600 to 700","Mar-2019"
"11640","HILLVIEW REGENCY","BUKIT BATOK EAST AVENUE 2","23","Non-landed Properties","3","2600","1100 to 1200","Mar-2019"
"11641","REGENT HEIGHTS","BUKIT BATOK EAST AVENUE 5","23","Non-landed Properties","2","2100","1000 to 1100","Mar-2019"
"11642","THE PETALS","HILLVIEW AVENUE","23","Non-landed Properties","2","2300","900 to 1000","Mar-2019"
"11643","THE MADEIRA","BUKIT BATOK STREET 31","23","Non-landed Properties","3","2600","1200 to 1300","Mar-2019"
"11644","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","na*","2000","400 to 500","Mar-2019"
"11645","REGENT HEIGHTS","BUKIT BATOK EAST AVENUE 5","23","Non-landed Properties","2","2200","1000 to 1100","Mar-2019"
"11646","NORTHVALE","CHOA CHU KANG LOOP","23","Non-landed Properties","2","2200","1000 to 1100","Mar-2019"
"11647","REGENT HEIGHTS","BUKIT BATOK EAST AVENUE 5","23","Non-landed Properties","2","2250","1000 to 1100","Mar-2019"
"11648","MERAWOODS","HILLVIEW AVENUE","23","Non-landed Properties","2","2200","1000 to 1100","Mar-2019"
"11649","THE TENNERY","WOODLANDS ROAD","23","Non-landed Properties","1","2000","600 to 700","Mar-2019"
"11650","REGENT HEIGHTS","BUKIT BATOK EAST AVENUE 5","23","Non-landed Properties","3","2500","1100 to 1200","Mar-2019"
"11651","MERAWOODS","HILLVIEW AVENUE","23","Non-landed Properties","2","2000","1000 to 1100","Mar-2019"
"11652","THE SKYWOODS","DAIRY FARM HEIGHTS","23","Non-landed Properties","3","2700","800 to 900","Mar-2019"
"11653","HILLVIEW HEIGHTS","HILLVIEW AVENUE","23","Non-landed Properties","3","2750","1100 to 1200","Mar-2019"
"11654","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","na*","2080","400 to 500","Mar-2019"
"11655","REGENT HEIGHTS","BUKIT BATOK EAST AVENUE 5","23","Non-landed Properties","3","2400","1100 to 1200","Mar-2019"
"11656","HAZEL PARK CONDOMINIUM","HAZEL PARK TERRACE","23","Non-landed Properties","3","2800","1300 to 1400","Mar-2019"
"11657","HILLVIEW 128","HILLVIEW AVENUE","23","Non-landed Properties","3","2150","1000 to 1100","Mar-2019"
"11658","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","na*","2100","400 to 500","Mar-2019"
"11659","CHANTILLY RISE","HILLVIEW AVENUE","23","Non-landed Properties","na*","2600","700 to 800","Mar-2019"
"11660","ECO SANCTUARY","CHESTNUT AVENUE","23","Non-landed Properties","2","2050","700 to 800","Mar-2019"
"11661","HILLVIEW 128","HILLVIEW AVENUE","23","Non-landed Properties","3","2000","1000 to 1100","Mar-2019"
"11662","NATURA@HILLVIEW","HILLVIEW TERRACE","23","Non-landed Properties","2","1900","500 to 600","Mar-2019"
"11663","TREE HOUSE","CHESTNUT AVENUE","23","Non-landed Properties","3","2800","1100 to 1200","Mar-2019"
"11664","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","1","2000","500 to 600","Mar-2019"
"11665","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","1","2100","500 to 600","Mar-2019"
"11666","THE DAIRY FARM","DAIRY FARM ROAD","23","Non-landed Properties","2","2000","1200 to 1300","Mar-2019"
"11667","CASHEW HEIGHTS CONDOMINIUM","CASHEW ROAD","23","Non-landed Properties","3","2200","1100 to 1200","Mar-2019"
"11668","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","2","2300","700 to 800","Mar-2019"
"11669","GUILIN VIEW","BUKIT BATOK STREET 52","23","Non-landed Properties","3","2800","1200 to 1300","Mar-2019"
"11670","CASHEW HEIGHTS CONDOMINIUM","CASHEW ROAD","23","Non-landed Properties","3","2750","1500 to 1600","Mar-2019"
"11671","KINGSFORD . HILLVIEW PEAK","HILLVIEW RISE","23","Non-landed Properties","1","1950","500 to 600","Mar-2019"
"11672","CASHEW HEIGHTS CONDOMINIUM","CASHEW ROAD","23","Non-landed Properties","3","2500","1500 to 1600","Mar-2019"
"11673","PALM GARDENS","HONG SAN WALK","23","Non-landed Properties","3","2500","1200 to 1300","Mar-2019"
"11674","TREE HOUSE","CHESTNUT AVENUE","23","Non-landed Properties","3","2800","1100 to 1200","Mar-2019"
"11675","THE TENNERY","WOODLANDS ROAD","23","Non-landed Properties","1","1800","600 to 700","Mar-2019"
"11676","HILLVISTA","ELIZABETH DRIVE","23","Non-landed Properties","3","3000","1100 to 1200","Mar-2019"
"11677","NORTHVALE","CHOA CHU KANG LOOP","23","Non-landed Properties","2","2100","1000 to 1100","Mar-2019"
"11678","FORESQUE RESIDENCES","PETIR ROAD","23","Non-landed Properties","3","2500","1100 to 1200","Mar-2019"
"11679","KINGSFORD . HILLVIEW PEAK","HILLVIEW RISE","23","Non-landed Properties","1","2000","500 to 600","Mar-2019"
"11680","THE TENNERY","WOODLANDS ROAD","23","Non-landed Properties","1","2100","600 to 700","Mar-2019"
"11681","REGENT HEIGHTS","BUKIT BATOK EAST AVENUE 5","23","Non-landed Properties","2","2300","1000 to 1100","Mar-2019"
"11682","THE LINEAR","UPPER BUKIT TIMAH ROAD","23","Non-landed Properties","2","2150","900 to 1000","Mar-2019"
"11683","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","1","2100","600 to 700","Mar-2019"
"11684","NATURA@HILLVIEW","HILLVIEW TERRACE","23","Non-landed Properties","2","1800","500 to 600","Mar-2019"
"11685","THE WARREN","CHOA CHU KANG LOOP","23","Non-landed Properties","2","2300","900 to 1000","Mar-2019"
"11686","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","2","2700","800 to 900","Mar-2019"
"11687","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","1","2500","600 to 700","Mar-2019"
"11688","HILLSTA","PHOENIX ROAD","23","Non-landed Properties","2","2100","700 to 800","Mar-2019"
"11689","THE TENNERY","WOODLANDS ROAD","23","Non-landed Properties","1","2000","600 to 700","Mar-2019"
"11690","NATURA@HILLVIEW","HILLVIEW TERRACE","23","Non-landed Properties","2","1800","500 to 600","Mar-2019"
"11691","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","na*","1900","400 to 500","Mar-2019"
"11692","THE JADE","BUKIT BATOK CENTRAL LINK","23","Non-landed Properties","2","2300","800 to 900","Mar-2019"
"11693","TREE HOUSE","CHESTNUT AVENUE","23","Non-landed Properties","2","2200","800 to 900","Mar-2019"
"11694","ECO SANCTUARY","CHESTNUT AVENUE","23","Non-landed Properties","2","2100","600 to 700","Mar-2019"
"11695","THE TENNERY","WOODLANDS ROAD","23","Non-landed Properties","1","1900","600 to 700","Mar-2019"
"11696","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","2","2800","800 to 900","Mar-2019"
"11697","NORTHVALE","CHOA CHU KANG LOOP","23","Non-landed Properties","2","2250","1000 to 1100","Mar-2019"
"11698","PARKVIEW APARTMENTS","BUKIT BATOK STREET 25","23","Non-landed Properties","2","2300","900 to 1000","Mar-2019"
"11699","YEWTEE RESIDENCES","CHOA CHU KANG NORTH 6","23","Non-landed Properties","3","2700","1100 to 1200","Mar-2019"
"11700","NORTHVALE","CHOA CHU KANG LOOP","23","Non-landed Properties","2","2400","1000 to 1100","Mar-2019"
"11701","MAYSPRINGS","PETIR ROAD","23","Non-landed Properties","3","2550","1200 to 1300","Mar-2019"
"11702","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","2","2350","700 to 800","Mar-2019"
"11703","THE LANAI","HILLVIEW AVENUE","23","Non-landed Properties","2","2600","900 to 1000","Mar-2019"
"11704","NORTHVALE","CHOA CHU KANG LOOP","23","Non-landed Properties","1","1800","600 to 700","Mar-2019"
"11705","ESPA","CASHEW ROAD","23","Non-landed Properties","3","3000","1600 to 1700","Mar-2019"
"11706","THE LANAI","HILLVIEW AVENUE","23","Non-landed Properties","3","3400","1100 to 1200","Mar-2019"
"11707","THE LANAI","HILLVIEW AVENUE","23","Non-landed Properties","2","2700","900 to 1000","Mar-2019"
"11708","GLENDALE PARK","HILLVIEW AVENUE","23","Non-landed Properties","3","3000","1200 to 1300","Mar-2019"
"11709","REGENT HEIGHTS","BUKIT BATOK EAST AVENUE 5","23","Non-landed Properties","3","2400","1100 to 1200","Mar-2019"
"11710","THE LANAI","HILLVIEW AVENUE","23","Non-landed Properties","2","2750","900 to 1000","Mar-2019"
"11711","HILLTOP GROVE","HILLVIEW AVENUE","23","Non-landed Properties","2","1800","900 to 1000","Mar-2019"
"11712","HILLSTA","PHOENIX ROAD","23","Non-landed Properties","3","3000","1200 to 1300","Mar-2019"
"11713","THE TENNERY","WOODLANDS ROAD","23","Non-landed Properties","1","1900","600 to 700","Mar-2019"
"11714","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","1","1950","600 to 700","Mar-2019"
"11715","FORESQUE RESIDENCES","PETIR ROAD","23","Non-landed Properties","2","2500","700 to 800","Mar-2019"
"11716","THE TENNERY","WOODLANDS ROAD","23","Non-landed Properties","1","2200","600 to 700","Mar-2019"
"11717","ECO SANCTUARY","CHESTNUT AVENUE","23","Non-landed Properties","3","2800","900 to 1000","Mar-2019"
"11718","NORTHVALE","CHOA CHU KANG LOOP","23","Non-landed Properties","3","2500","1200 to 1300","Mar-2019"
"11719","GUILIN VIEW","BUKIT BATOK STREET 52","23","Non-landed Properties","3","2750","1200 to 1300","Mar-2019"
"11720","ESPA","CASHEW ROAD","23","Non-landed Properties","3","2400","1000 to 1100","Mar-2019"
"11721","HILLSTA","PHOENIX ROAD","23","Non-landed Properties","2","2100","800 to 900","Mar-2019"
"11722","THE MADEIRA","BUKIT BATOK STREET 31","23","Non-landed Properties","3","2600","1200 to 1300","Mar-2019"
"11723","THE WARREN","CHOA CHU KANG LOOP","23","Non-landed Properties","2","2350","900 to 1000","Mar-2019"
"11724","PARKVIEW APARTMENTS","BUKIT BATOK STREET 25","23","Non-landed Properties","3","2350","1100 to 1200","Mar-2019"
"11725","ECO SANCTUARY","CHESTNUT AVENUE","23","Non-landed Properties","2","2000","600 to 700","Mar-2019"
"11726","KINGSFORD . HILLVIEW PEAK","HILLVIEW RISE","23","Non-landed Properties","1","1750","500 to 600","Mar-2019"
"11727","FORESQUE RESIDENCES","PETIR ROAD","23","Non-landed Properties","2","2100","700 to 800","Mar-2019"
"11728","HAZEL PARK CONDOMINIUM","HAZEL PARK TERRACE","23","Non-landed Properties","3","2450","1200 to 1300","Mar-2019"
"11729","THE MADEIRA","BUKIT BATOK STREET 31","23","Non-landed Properties","3","2750","1100 to 1200","Mar-2019"
"11730","HILLION RESIDENCES","JELEBU ROAD","23","Non-landed Properties","na*","2000","400 to 500","Mar-2019"
"11731","PARKVIEW APARTMENTS","BUKIT BATOK STREET 25","23","Non-landed Properties","2","2200","900 to 1000","Mar-2019"
"11732","YEWTEE RESIDENCES","CHOA CHU KANG NORTH 6","23","Non-landed Properties","2","2550","800 to 900","Mar-2019"
"11733","MONTROSA","HILLVIEW AVENUE","23","Non-landed Properties","2","2200","900 to 1000","Mar-2019"
"11734","HILLVIEW REGENCY","BUKIT BATOK EAST AVENUE 2","23","Non-landed Properties","3","2600","1000 to 1100","Mar-2019"
"11735","CHANTILLY RISE","HILLVIEW AVENUE","23","Non-landed Properties","3","2700","1400 to 1500","Mar-2019"
"11736","THE WARREN","CHOA CHU KANG LOOP","23","Non-landed Properties","2","2300","900 to 1000","Mar-2019"
"11737","MI CASA","CHOA CHU KANG AVENUE 3","23","Non-landed Properties","3","2600","1200 to 1300","Mar-2019"
"11738","KINGSFORD . HILLVIEW PEAK","HILLVIEW RISE","23","Non-landed Properties","3","3000","1000 to 1100","Mar-2019"
"11739","MERALODGE","HILLVIEW AVENUE","23","Non-landed Properties","4","3650","2000 to 2100","Mar-2019"
"11740","THE LANAI","HILLVIEW AVENUE","23","Non-landed Properties","3","2950","1000 to 1100","Mar-2019"
"11741","THE JADE","BUKIT BATOK CENTRAL LINK","23","Non-landed Properties","2","2800","900 to 1000","Mar-2019"
"11742","THE JADE","BUKIT BATOK CENTRAL LINK","23","Non-landed Properties","2","2800","800 to 900","Mar-2019"
"11743","HILLVIEW PARK","HILLVIEW AVENUE","23","Non-landed Properties","3","2600","1400 to 1500","Mar-2019"
"11744","NATURA@HILLVIEW","HILLVIEW TERRACE","23","Non-landed Properties","1","1625","400 to 500","Mar-2019"
"11745","THE HILLIER","HILLVIEW RISE","23","Non-landed Properties","1","2200","600 to 700","Mar-2019"
"11746","PARK NATURA","BUKIT BATOK EAST AVENUE 6","23","Non-landed Properties","4","4100","1700 to 1800","Mar-2019"
"11747","FORESQUE RESIDENCES","PETIR ROAD","23","Non-landed Properties","3","3000","1200 to 1300","Mar-2019"
"11748","THE JADE","BUKIT BATOK CENTRAL LINK","23","Non-landed Properties","3","3150","1100 to 1200","Mar-2019"
"11749","MAYSPRINGS","PETIR ROAD","23","Non-landed Properties","3","2700","1200 to 1300","Mar-2019"
"11750","CASHEW HEIGHTS CONDOMINIUM","CASHEW ROAD","23","Non-landed Properties","3","2550","1500 to 1600","Mar-2019"
"11751","THE WARREN","CHOA CHU KANG LOOP","23","Non-landed Properties","2","2600","900 to 1000","Mar-2019"
"11752","PARKVIEW APARTMENTS","BUKIT BATOK STREET 25","23","Non-landed Properties","2","2300","900 to 1000","Mar-2019"
"11753","HAZEL PARK CONDOMINIUM","HAZEL PARK TERRACE","23","Non-landed Properties","4","2600","1400 to 1500","Mar-2019"
"11754","CHANTILLY RISE","HILLVIEW AVENUE","23","Non-landed Properties","3","2600","1200 to 1300","Mar-2019"
