"S/N","Building/Project Name","Street Name","Postal District","Type","No. of Bedroom(for Non-Landed Only)","Monthly Gross Rent($)","Floor Area (sq ft)","Lease Commencement Date"
"16046","RIVIERA 38","MAR THOMA ROAD","12","Non-landed Properties","1","1750","400 to 500","Oct-2017"
"16047","NADIA MANSIONS","AH HOOD ROAD","12","Non-landed Properties","4","3950","2000 to 2100","Oct-2017"
"16048","PRESTIGE HEIGHTS","BALESTIER ROAD","12","Non-landed Properties","1","2200","400 to 500","Oct-2017"
"16049","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","2","2600","600 to 700","Oct-2017"
"16050","REGENT RESIDENCES","SERANGOON ROAD","12","Non-landed Properties","2","2600","800 to 900","Oct-2017"
"16051","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","2","2400","600 to 700","Oct-2017"
"16052","ONE DUSUN RESIDENCES","JALAN DUSUN","12","Non-landed Properties","2","2300","400 to 500","Oct-2017"
"16053","PRESTIGE HEIGHTS","BALESTIER ROAD","12","Non-landed Properties","na*","1550","300 to 400","Oct-2017"
"16054","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","1","2100","400 to 500","Oct-2017"
"16055","DE PARADISO","MARTABAN ROAD","12","Non-landed Properties","1","2500","700 to 800","Oct-2017"
"16056","CRADELS","LORONG LIMAU","12","Non-landed Properties","1","1800","400 to 500","Oct-2017"
"16057","BEACON HEIGHTS","MAR THOMA ROAD","12","Non-landed Properties","3","2500","1100 to 1200","Sep-2017"
"16058","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","1","2100","400 to 500","Sep-2017"
"16059","THE ARTE","JALAN RAJA UDANG","12","Non-landed Properties","2","3000","1000 to 1100","Sep-2017"
"16060","NOVA 88","BHAMO ROAD","12","Non-landed Properties","4","4200","1200 to 1300","Sep-2017"
"16061","TREVISTA","LORONG 3 TOA PAYOH","12","Non-landed Properties","2","3200","800 to 900","Sep-2017"
"16062","OKIO","BALESTIER ROAD","12","Non-landed Properties","2","2100","500 to 600","Sep-2017"
"16063","SHAW PLAZA - TWIN HEIGHTS","BALESTIER ROAD","12","Non-landed Properties","2","2600","1200 to 1300","Sep-2017"
"16064","THE INTERWEAVE","KIM KEAT ROAD","12","Non-landed Properties","na*","1550","300 to 400","Sep-2017"
"16065","ONE DUSUN RESIDENCES","JALAN DUSUN","12","Non-landed Properties","2","2000","500 to 600","Sep-2017"
"16066","TREVISTA","LORONG 3 TOA PAYOH","12","Non-landed Properties","2","3000","900 to 1000","Sep-2017"
"16067","TREVISTA","LORONG 3 TOA PAYOH","12","Non-landed Properties","2","3100","800 to 900","Sep-2017"
"16068","THE VERVE","JALAN RAJAH","12","Non-landed Properties","2","2550","800 to 900","Sep-2017"
"16069","NOVA 88","BHAMO ROAD","12","Non-landed Properties","2","2600","900 to 1000","Sep-2017"
"16070","CASA FORTUNA","AH HOOD ROAD","12","Non-landed Properties","1","1900","500 to 600","Sep-2017"
"16071","SUITES @ TOPAZ","TOPAZ ROAD","12","Non-landed Properties","1","1800","400 to 500","Sep-2017"
"16072","M66","MOONSTONE LANE","12","Non-landed Properties","1","1700","400 to 500","Sep-2017"
"16073","OLEANDER TOWERS","LORONG 1 TOA PAYOH","12","Non-landed Properties","2","2600","800 to 900","Sep-2017"
"16074","CRADELS","LORONG LIMAU","12","Non-landed Properties","1","2100","400 to 500","Sep-2017"
"16075","REGENT RESIDENCES","SERANGOON ROAD","12","Non-landed Properties","2","2650","800 to 900","Sep-2017"
"16076","PINNACLE 16","SHAN ROAD","12","Non-landed Properties","1","2000","500 to 600","Sep-2017"
"16077","TREVISTA","LORONG 3 TOA PAYOH","12","Non-landed Properties","3","4000","1100 to 1200","Sep-2017"
"16078","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","1","2000","400 to 500","Sep-2017"
"16079","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","1","2000","400 to 500","Sep-2017"
"16080","REGENT RESIDENCES","SERANGOON ROAD","12","Non-landed Properties","1","1800","400 to 500","Sep-2017"
"16081","VISTA RESIDENCES","JALAN DATOH","12","Non-landed Properties","1","2400","600 to 700","Sep-2017"
"16082","THE MEZZO","BALESTIER ROAD","12","Non-landed Properties","2","2500","800 to 900","Sep-2017"
"16083","OKIO","BALESTIER ROAD","12","Non-landed Properties","2","2500","600 to 700","Sep-2017"
"16084","TRELLIS TOWERS","LORONG 1 TOA PAYOH","12","Non-landed Properties","2","2500","700 to 800","Sep-2017"
"16085","OPAL SUITES","OPAL CRESCENT","12","Non-landed Properties","1","1800","300 to 400","Sep-2017"
"16086","RIVERBAY","MAR THOMA ROAD","12","Non-landed Properties","1","1900","500 to 600","Sep-2017"
"16087","KEMAMAN POINT","JALAN KEMAMAN","12","Non-landed Properties","3","2850","800 to 900","Sep-2017"
"16088","ASCENT @ 456","BALESTIER ROAD","12","Non-landed Properties","3","2400","600 to 700","Sep-2017"
"16089","THE VIRIDIAN","JALAN AMPAS","12","Non-landed Properties","1","2050","500 to 600","Sep-2017"
"16090","TRELLIS TOWERS","LORONG 1 TOA PAYOH","12","Non-landed Properties","3","3000","1100 to 1200","Sep-2017"
"16091","MOONSTONE RESIDENCES","MOONSTONE LANE","12","Non-landed Properties","2","2300","800 to 900","Sep-2017"
"16092","CALARASI","KIM KEAT LANE","12","Non-landed Properties","3","3000","1000 to 1100","Sep-2017"
"16093","SKYSUITES17","JALAN RAJAH","12","Non-landed Properties","1","1880","300 to 400","Sep-2017"
"16094","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","2","2800","600 to 700","Sep-2017"
"16095","DOMUS","IRRAWADDY ROAD","12","Non-landed Properties","1","2200","400 to 500","Sep-2017"
"16096","OKIO","BALESTIER ROAD","12","Non-landed Properties","1","2000","400 to 500","Sep-2017"
"16097","NON-LANDED HOUSING DEVELOPMENT","BALESTIER ROAD","12","Non-landed Properties","na*","2000","1200 to 1300","Sep-2017"
"16098","CASA IRRAWADDY","IRRAWADDY ROAD","12","Non-landed Properties","3","3000","1100 to 1200","Sep-2017"
"16099","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","1","2000","400 to 500","Sep-2017"
"16100","ST FRANCIS COURT","ST. FRANCIS ROAD","12","Non-landed Properties","4","2850","1200 to 1300","Sep-2017"
"16101","TRELLIS TOWERS","LORONG 1 TOA PAYOH","12","Non-landed Properties","3","3900","1400 to 1500","Sep-2017"
"16102","TREVISTA","LORONG 3 TOA PAYOH","12","Non-landed Properties","3","3650","1100 to 1200","Sep-2017"
"16103","NOVA 88","BHAMO ROAD","12","Non-landed Properties","3","4600","1100 to 1200","Sep-2017"
"16104","CASA FORTUNA","AH HOOD ROAD","12","Non-landed Properties","2","2500","1000 to 1100","Sep-2017"
"16105","NON-LANDED HOUSING DEVELOPMENT","BALESTIER ROAD","12","Non-landed Properties","na*","3600","900 to 1000","Sep-2017"
"16106","THE INTERWEAVE","KIM KEAT ROAD","12","Non-landed Properties","1","2000","300 to 400","Sep-2017"
"16107","PRESTIGE HEIGHTS","BALESTIER ROAD","12","Non-landed Properties","3","3000","800 to 900","Sep-2017"
"16108","TRELLIS TOWERS","LORONG 1 TOA PAYOH","12","Non-landed Properties","3","3700","1400 to 1500","Sep-2017"
"16109","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","2","2500","600 to 700","Sep-2017"
"16110","D'MIRA","BOON TECK ROAD","12","Non-landed Properties","4","4600","1500 to 1600","Sep-2017"
"16111","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","3","3400","1000 to 1100","Sep-2017"
"16112","ONE DUSUN RESIDENCES","JALAN DUSUN","12","Non-landed Properties","2","2350","600 to 700","Sep-2017"
"16113","CITY REGENCY","ST. MICHAEL'S ROAD","12","Non-landed Properties","1","1700","500 to 600","Sep-2017"
"16114","RIVERBAY","MAR THOMA ROAD","12","Non-landed Properties","1","1600","300 to 400","Sep-2017"
"16115","CRADELS","LORONG LIMAU","12","Non-landed Properties","1","2200","600 to 700","Sep-2017"
"16116","THE RIVERINE BY THE PARK","KALLANG ROAD","12","Non-landed Properties","3","4900","1300 to 1400","Sep-2017"
"16117","PRESTIGE HEIGHTS","BALESTIER ROAD","12","Non-landed Properties","na*","1650","300 to 400","Sep-2017"
"16118","DE ROYALE","JALAN RAMA RAMA","12","Non-landed Properties","3","3500","1100 to 1200","Sep-2017"
"16119","CRADELS","LORONG LIMAU","12","Non-landed Properties","1","2100","400 to 500","Sep-2017"
"16120","THE VERVE","JALAN RAJAH","12","Non-landed Properties","1","1700","400 to 500","Sep-2017"
"16121","RITZ MANSIONS","BALESTIER ROAD","12","Non-landed Properties","3","3800","1400 to 1500","Sep-2017"
"16122","CASA FORTUNA","AH HOOD ROAD","12","Non-landed Properties","2","2700","900 to 1000","Sep-2017"
"16123","ONE DUSUN RESIDENCES","JALAN DUSUN","12","Non-landed Properties","2","2000","500 to 600","Sep-2017"
"16124","TRELLIS TOWERS","LORONG 1 TOA PAYOH","12","Non-landed Properties","3","3600","1100 to 1200","Sep-2017"
"16125","TOPAZ MANSIONS","TOPAZ ROAD","12","Non-landed Properties","2","2000","900 to 1000","Sep-2017"
"16126","TRELLIS TOWERS","LORONG 1 TOA PAYOH","12","Non-landed Properties","2","2600","700 to 800","Sep-2017"
"16127","TREVISTA","LORONG 3 TOA PAYOH","12","Non-landed Properties","2","3000","900 to 1000","Sep-2017"
"16128","CALARASI","KIM KEAT LANE","12","Non-landed Properties","3","2700","1000 to 1100","Sep-2017"
"16129","TRELLIS TOWERS","LORONG 1 TOA PAYOH","12","Non-landed Properties","3","3200","1100 to 1200","Sep-2017"
"16130","VISTA RESIDENCES","JALAN DATOH","12","Non-landed Properties","4","4000","1300 to 1400","Sep-2017"
"16131","PRESTIGE HEIGHTS","BALESTIER ROAD","12","Non-landed Properties","na*","1800","300 to 400","Sep-2017"
"16132","PRESTIGE HEIGHTS","BALESTIER ROAD","12","Non-landed Properties","na*","1700","300 to 400","Sep-2017"
"16133","PARC HAVEN","LORONG LIMAU","12","Non-landed Properties","na*","1900","400 to 500","Sep-2017"
"16134","TREVISTA","LORONG 3 TOA PAYOH","12","Non-landed Properties","2","3000","900 to 1000","Sep-2017"
"16135","RITZ MANSIONS","BALESTIER ROAD","12","Non-landed Properties","2","2200","700 to 800","Sep-2017"
"16136","THE INTERWEAVE","KIM KEAT ROAD","12","Non-landed Properties","2","2400","600 to 700","Sep-2017"
"16137","KEMAMAN POINT","JALAN KEMAMAN","12","Non-landed Properties","3","2800","800 to 900","Sep-2017"
"16138","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","1","1900","400 to 500","Sep-2017"
"16139","NON-LANDED HOUSING DEVELOPMENT","KIM KEAT LANE","12","Non-landed Properties","3","2600","900 to 1000","Sep-2017"
"16140","OLEANDER TOWERS","LORONG 1 TOA PAYOH","12","Non-landed Properties","3","3100","1100 to 1200","Sep-2017"
"16141","RIVIERA 38","MAR THOMA ROAD","12","Non-landed Properties","1","2000","500 to 600","Sep-2017"
"16142","THE VERVE","JALAN RAJAH","12","Non-landed Properties","1","1750","400 to 500","Sep-2017"
"16143","THE MARQUE @ IRRAWADDY","SHAN ROAD","12","Non-landed Properties","3","2800","1000 to 1100","Sep-2017"
"16144","KINGSLEY MANSIONS","BOON TECK ROAD","12","Non-landed Properties","3","2900","1200 to 1300","Sep-2017"
"16145","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","1","2000","400 to 500","Sep-2017"
"16146","THE INTERWEAVE","KIM KEAT ROAD","12","Non-landed Properties","2","2500","700 to 800","Sep-2017"
"16147","ONE DUSUN RESIDENCES","JALAN DUSUN","12","Non-landed Properties","2","2450","600 to 700","Sep-2017"
"16148","OKIO","BALESTIER ROAD","12","Non-landed Properties","1","2000","400 to 500","Sep-2017"
"16149","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","2","2550","600 to 700","Sep-2017"
"16150","VISTA RESIDENCES","JALAN DATOH","12","Non-landed Properties","4","4000","1300 to 1400","Sep-2017"
"16151","THE INTERWEAVE","KIM KEAT ROAD","12","Non-landed Properties","1","1900","400 to 500","Sep-2017"
"16152","THE INTERWEAVE","KIM KEAT ROAD","12","Non-landed Properties","1","1800","400 to 500","Sep-2017"
"16153","OPAL SUITES","OPAL CRESCENT","12","Non-landed Properties","2","2100","700 to 800","Sep-2017"
"16154","BALESTIER POINT","BALESTIER ROAD","12","Non-landed Properties","2","2300","1000 to 1100","Sep-2017"
"16155","PRESTIGE HEIGHTS","BALESTIER ROAD","12","Non-landed Properties","na*","1700","300 to 400","Sep-2017"
"16156","VISTA RESIDENCES","JALAN DATOH","12","Non-landed Properties","5","8000","2300 to 2400","Sep-2017"
"16157","ONE DUSUN RESIDENCES","JALAN DUSUN","12","Non-landed Properties","2","2000","400 to 500","Sep-2017"
"16158","AIRSTREAM","ST. MICHAEL'S ROAD","12","Non-landed Properties","1","1800","500 to 600","Sep-2017"
"16159","PARC HAVEN","LORONG LIMAU","12","Non-landed Properties","1","2400","600 to 700","Sep-2017"
"16160","D'LOTUS","LORONG AMPAS","12","Non-landed Properties","3","2800","1000 to 1100","Sep-2017"
"16161","NOVA 48","PROME ROAD","12","Non-landed Properties","3","3400","1200 to 1300","Sep-2017"
"16162","ST FRANCIS COURT","ST. FRANCIS ROAD","12","Non-landed Properties","3","2800","1200 to 1300","Sep-2017"
"16163","VISTA RESIDENCES","JALAN DATOH","12","Non-landed Properties","1","2500","600 to 700","Sep-2017"
"16164","TRELLIS TOWERS","LORONG 1 TOA PAYOH","12","Non-landed Properties","1","2200","500 to 600","Sep-2017"
"16165","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","1","2200","500 to 600","Sep-2017"
"16166","NON-LANDED HOUSING DEVELOPMENT","PEGU ROAD","12","Non-landed Properties","na*","1800","300 to 400","Sep-2017"
"16167","THE ARTE","JALAN RAJA UDANG","12","Non-landed Properties","2","3000","1000 to 1100","Sep-2017"
"16168","TREVISTA","LORONG 3 TOA PAYOH","12","Non-landed Properties","2","2950","800 to 900","Sep-2017"
"16169","ONE DUSUN RESIDENCES","JALAN DUSUN","12","Non-landed Properties","2","2000","500 to 600","Sep-2017"
"16170","THE TIER","PEGU ROAD","12","Non-landed Properties","2","2000","500 to 600","Sep-2017"
"16171","BALESTIER PLAZA","BALESTIER ROAD","12","Non-landed Properties","3","2800","1300 to 1400","Sep-2017"
"16172","VISTA RESIDENCES","JALAN DATOH","12","Non-landed Properties","1","2400","600 to 700","Sep-2017"
"16173","VISTA RESIDENCES","JALAN DATOH","12","Non-landed Properties","1","2350","600 to 700","Sep-2017"
"16174","TOPAZ MANSIONS","TOPAZ ROAD","12","Non-landed Properties","2","2580","900 to 1000","Sep-2017"
"16175","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","2","2650","600 to 700","Sep-2017"
"16176","ASCENT @ 456","BALESTIER ROAD","12","Non-landed Properties","3","2800","600 to 700","Sep-2017"
"16177","BLISS LOFT","KIM KEAT CLOSE","12","Non-landed Properties","2","2500","800 to 900","Sep-2017"
"16178","THE CENTRIO","IRRAWADDY ROAD","12","Non-landed Properties","3","3700","1200 to 1300","Sep-2017"
"16179","BALESTIER REGENCY","JALAN AMPAS","12","Non-landed Properties","3","2800","1300 to 1400","Sep-2017"
"16180","GLOBAL VILLE","JALAN RAJA UDANG","12","Non-landed Properties","3","3000","1100 to 1200","Sep-2017"
"16181","OKIO","BALESTIER ROAD","12","Non-landed Properties","2","2600","600 to 700","Sep-2017"
"16182","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","1","2100","400 to 500","Sep-2017"
"16183","THE MEZZO","BALESTIER ROAD","12","Non-landed Properties","2","2300","700 to 800","Sep-2017"
"16184","CASA FORTUNA","AH HOOD ROAD","12","Non-landed Properties","2","3000","900 to 1000","Sep-2017"
"16185","REGENT RESIDENCES","SERANGOON ROAD","12","Non-landed Properties","2","2750","800 to 900","Sep-2017"
"16186","NON-LANDED HOUSING DEVELOPMENT","PEGU ROAD","12","Non-landed Properties","na*","1800","300 to 400","Sep-2017"
"16187","BLISS LOFT","KIM KEAT CLOSE","12","Non-landed Properties","2","2500","700 to 800","Sep-2017"
"16188","CALARASI","KIM KEAT LANE","12","Non-landed Properties","3","2400","1000 to 1100","Sep-2017"
"16189","CRADELS","LORONG LIMAU","12","Non-landed Properties","1","2000","500 to 600","Sep-2017"
"16190","THE RIVERINE BY THE PARK","KALLANG ROAD","12","Non-landed Properties","4","5800","1700 to 1800","Sep-2017"
"16191","PRESTIGE HEIGHTS","BALESTIER ROAD","12","Non-landed Properties","1","1750","400 to 500","Sep-2017"
"16192","TREVISTA","LORONG 3 TOA PAYOH","12","Non-landed Properties","3","3600","1100 to 1200","Sep-2017"
"16193","DOMUS","IRRAWADDY ROAD","12","Non-landed Properties","2","2900","1000 to 1100","Sep-2017"
"16194","ONE DUSUN RESIDENCES","JALAN DUSUN","12","Non-landed Properties","2","2000","400 to 500","Sep-2017"
"16195","OLEANDER TOWERS","LORONG 1 TOA PAYOH","12","Non-landed Properties","2","2600","800 to 900","Sep-2017"
"16196","MOONSTONE VIEW","MOONSTONE LANE","12","Non-landed Properties","2","2200","800 to 900","Sep-2017"
"16197","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","2","2900","800 to 900","Sep-2017"
"16198","ONE DUSUN RESIDENCES","JALAN DUSUN","12","Non-landed Properties","2","2100","500 to 600","Sep-2017"
"16199","CASA FORTUNA","AH HOOD ROAD","12","Non-landed Properties","1","2200","500 to 600","Sep-2017"
"16200","IRESIDENCES","IRRAWADDY ROAD","12","Non-landed Properties","2","3800","1000 to 1100","Sep-2017"
"16201","OPAL SUITES","OPAL CRESCENT","12","Non-landed Properties","1","1725","300 to 400","Sep-2017"
"16202","THE VIRIDIAN","JALAN AMPAS","12","Non-landed Properties","1","2450","500 to 600","Sep-2017"
"16203","TRELLIS TOWERS","LORONG 1 TOA PAYOH","12","Non-landed Properties","4","4200","1600 to 1700","Sep-2017"
"16204","VISTA RESIDENCES","JALAN DATOH","12","Non-landed Properties","4","4500","1300 to 1400","Sep-2017"
"16205","OKIO","BALESTIER ROAD","12","Non-landed Properties","1","2000","400 to 500","Sep-2017"
"16206","OKIO","BALESTIER ROAD","12","Non-landed Properties","1","2100","400 to 500","Sep-2017"
"16207","TREVISTA","LORONG 3 TOA PAYOH","12","Non-landed Properties","3","3200","1100 to 1200","Sep-2017"
"16208","EIGHT RIVERSUITES","WHAMPOA EAST","12","Non-landed Properties","2","2600","800 to 900","Sep-2017"
"16209","VA RESIDENCES","BOON TECK ROAD","12","Non-landed Properties","2","2200","600 to 700","Sep-2017"
"16210","ONE ST MICHAEL'S","ST. MICHAEL'S ROAD","12","Non-landed Properties","2","2500","900 to 1000","Sep-2017"
"16211","BALESTIER POINT","BALESTIER ROAD","12","Non-landed Properties","2","2400","1000 to 1100","Sep-2017"
"16212","OPAL SUITES","OPAL CRESCENT","12","Non-landed Properties","1","1700","300 to 400","Sep-2017"
"16213","TRELLIS TOWERS","LORONG 1 TOA PAYOH","12","Non-landed Properties","1","2050","500 to 600","Sep-2017"
"16214","PRESTIGE HEIGHTS","BALESTIER ROAD","12","Non-landed Properties","na*","1800","300 to 400","Sep-2017"
"16215","MOONSTONE RESIDENCES","MOONSTONE LANE","12","Non-landed Properties","3","2900","1000 to 1100","Sep-2017"
"16216","BEACON HEIGHTS","MAR THOMA ROAD","12","Non-landed Properties","1","2050","600 to 700","Sep-2017"
"16217","THE ARTE","JALAN RAJA UDANG","12","Non-landed Properties","4","4300","1800 to 1900","Sep-2017"
"16218","ST MICHAEL'S PLACE","JALAN TAMAN","12","Non-landed Properties","3","2800","1200 to 1300","Sep-2017"
"16219","RAJAH TOWERS","JALAN RAJAH","12","Non-landed Properties","3","1300","1800 to 1900","Sep-2017"
"16220","SUITES @ TOPAZ","TOPAZ ROAD","12","Non-landed Properties","1","1950","300 to 400","Sep-2017"
"16221","NON-LANDED HOUSING DEVELOPMENT","KIM KEAT LANE","12","Non-landed Properties","3","2400","900 to 1000","Sep-2017"
"16222","AVA TOWERS","AVA ROAD","12","Non-landed Properties","3","2650","1200 to 1300","Sep-2017"
"16223","BEACON HEIGHTS","MAR THOMA ROAD","12","Non-landed Properties","3","3000","1100 to 1200","Sep-2017"
"16224","ASCENT @ 456","BALESTIER ROAD","12","Non-landed Properties","3","2600","600 to 700","Sep-2017"
"16225","CASA FORTUNA","AH HOOD ROAD","12","Non-landed Properties","2","2650","900 to 1000","Sep-2017"
"16226","NON-LANDED HOUSING DEVELOPMENT","KIM KEAT LANE","12","Non-landed Properties","3","2400","1400 to 1500","Sep-2017"
"16227","NON-LANDED HOUSING DEVELOPMENT","KIM KEAT CLOSE","12","Non-landed Properties","3","2400","1000 to 1100","Sep-2017"
"16228","NON-LANDED HOUSING DEVELOPMENT","RUBY LANE","12","Non-landed Properties","na*","2700","1000 to 1100","Sep-2017"
"16229","NON-LANDED HOUSING DEVELOPMENT","BALESTIER ROAD","12","Non-landed Properties","na*","1900","800 to 900","Sep-2017"
