"S/N","Building/Project Name","Street Name","Postal District","Type","No. of Bedroom(for Non-Landed Only)","Monthly Gross Rent($)","Floor Area (sq ft)","Lease Commencement Date"
"5357","COSY LODGE","LORONG 31 GEYLANG","14","Non-landed Properties","3","2600","1200 to 1300","Jul-2021"
"5358","CANNE VILLE","LORONG 3 GEYLANG","14","Non-landed Properties","3","3200","1600 to 1700","Jul-2021"
"5359","DAKOTA RESIDENCES","DAKOTA CRESCENT","14","Non-landed Properties","2","4100","1000 to 1100","Jul-2021"
"5360","D'GALLERY","JALAN MASJID","14","Non-landed Properties","1","2000","500 to 600","Jul-2021"
"5361","ATRIUM RESIDENCES","LORONG 28 GEYLANG","14","Non-landed Properties","3","3200","1300 to 1400","Jul-2021"
"5362","CANBERLIN APARTMENTS","LORONG 16 GEYLANG","14","Non-landed Properties","3","3000","1200 to 1300","Jul-2021"
"5363","THE SANCTUARY @ GEYLANG","LORONG 30 GEYLANG","14","Non-landed Properties","1","2800","1200 to 1300","Jul-2021"
"5364","ASTORIA PARK","LORONG MYDIN","14","Non-landed Properties","2","2900","900 to 1000","Jul-2021"
"5365","ASTORIA PARK","LORONG MYDIN","14","Non-landed Properties","2","3500","900 to 1000","Jul-2021"
"5366","CENTRAL GROVE","GEYLANG EAST AVENUE 1","14","Non-landed Properties","3","3000","1200 to 1300","Jul-2021"
"5367","THE ALCOVE","LORONG 27 GEYLANG","14","Non-landed Properties","3","3100","1200 to 1300","Jul-2021"
"5368","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","NA","2000","500 to 600","Jul-2021"
"5369","PAYA LEBAR RESIDENCES","PAYA LEBAR ROAD","14","Non-landed Properties","2","2600","800 to 900","Jul-2021"
"5370","LE CRESCENDO","PAYA LEBAR ROAD","14","Non-landed Properties","3","2800","1100 to 1200","Jul-2021"
"5371","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","NA","2200","500 to 600","Jul-2021"
"5372","THE TRUMPS","JALAN KEMBANGAN","14","Non-landed Properties","1","2400","600 to 700","Jul-2021"
"5373","GUILLEMARD EDGE","LORONG 30 GEYLANG","14","Non-landed Properties","1","1900","400 to 500","Jul-2021"
"5374","TORIEVILLE","LORONG 6 GEYLANG","14","Non-landed Properties","NA","2400","900 to 1000","Jul-2021"
"5375","ASTORIA PARK","LORONG MYDIN","14","Non-landed Properties","3","3250","1100 to 1200","Jul-2021"
"5376","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","1","2250","400 to 500","Jul-2021"
"5377","PARK PLACE RESIDENCES AT PLQ","PAYA LEBAR ROAD","14","Non-landed Properties","2","3400","600 to 700","Jul-2021"
"5378","THE SUNNY SPRING","LORONG 40 GEYLANG","14","Non-landed Properties","3","3000","1100 to 1200","Jul-2021"
"5379","COSMO","GUILLEMARD CRESCENT","14","Non-landed Properties","2","2400","600 to 700","Jul-2021"
"5380","CRYSTAL LODGE","LORONG 16 GEYLANG","14","Non-landed Properties","3","1900","1100 to 1200","Jul-2021"
"5381","SIMS DORADO","LORONG 39 GEYLANG","14","Non-landed Properties","2","2300","800 to 900","Jul-2021"
"5382","SIMSVILLE","GEYLANG EAST AVENUE 2","14","Non-landed Properties","4","4300","1500 to 1600","Jul-2021"
"5383","CASA AERATA","LORONG 26 GEYLANG","14","Non-landed Properties","1","1800","300 to 400","Jul-2021"
"5384","SIMSVILLE","GEYLANG EAST AVENUE 2","14","Non-landed Properties","4","4300","1500 to 1600","Jul-2021"
"5385","STUDIO8","JALAN AYER","14","Non-landed Properties","1","1700","400 to 500","Jul-2021"
"5386","SALLIM LODGE","SALLIM ROAD","14","Non-landed Properties","NA","3100","1200 to 1300","Jul-2021"
"5387","ATHENA VILLE","LORONG 29 GEYLANG","14","Non-landed Properties","2","2400","900 to 1000","Jul-2021"
"5388","ESTA RUBY","GUILLEMARD ROAD","14","Non-landed Properties","3","3400","1100 to 1200","Jul-2021"
"5389","THE WATERINA","LORONG 40 GEYLANG","14","Non-landed Properties","2","3100","1100 to 1200","Jul-2021"
"5390","LOTUS AT PAYA LEBAR (EAST WING)","PAYA LEBAR ROAD","14","Non-landed Properties","2","2500","700 to 800","Jul-2021"
"5391","CENTRA RESIDENCE","LORONG 7 GEYLANG","14","Non-landed Properties","1","1850","400 to 500","Jul-2021"
"5392","THE TRUMPS","JALAN KEMBANGAN","14","Non-landed Properties","2","2600","900 to 1000","Jul-2021"
"5393","SUITES 28","LORONG 30 GEYLANG","14","Non-landed Properties","2","1900","900 to 1000","Jul-2021"
"5394","CENTRA HEIGHTS","SIMS AVENUE","14","Non-landed Properties","1","1950","400 to 500","Jul-2021"
"5395","QUBE SUITES","JALAN PUNAI","14","Non-landed Properties","2","2000","400 to 500","Jul-2021"
"5396","SILVERSCAPE","LORONG 32 GEYLANG","14","Non-landed Properties","1","1850","400 to 500","Jul-2021"
"5397","THE SUNNY SPRING","LORONG 40 GEYLANG","14","Non-landed Properties","3","2700","1100 to 1200","Jul-2021"
"5398","DAKOTA RESIDENCES","DAKOTA CRESCENT","14","Non-landed Properties","3","5000","1300 to 1400","Jul-2021"
"5399","SIMS EDGE","GEYLANG EAST AVENUE 2","14","Non-landed Properties","2","2200","500 to 600","Jul-2021"
"5400","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","NA","2000","500 to 600","Jul-2021"
"5401","ASTORIA PARK","LORONG MYDIN","14","Non-landed Properties","2","3100","900 to 1000","Jul-2021"
"5402","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","2","2700","600 to 700","Jul-2021"
"5403","WATERBANK AT DAKOTA","DAKOTA CRESCENT","14","Non-landed Properties","4","5800","1500 to 1600","Jul-2021"
"5404","WING FONG MANSIONS/WING FONG COURT","LORONG 14 GEYLANG","14","Non-landed Properties","2","3000","1000 to 1100","Jul-2021"
"5405","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","1","2100","600 to 700","Jul-2021"
"5406","WATERBANK AT DAKOTA","DAKOTA CRESCENT","14","Non-landed Properties","1","3400","700 to 800","Jul-2021"
"5407","WING FONG MANSIONS/WING FONG COURT","LORONG 14 GEYLANG","14","Non-landed Properties","3","2800","1200 to 1300","Jul-2021"
"5408","THE ALCOVE","LORONG 27 GEYLANG","14","Non-landed Properties","3","3500","1300 to 1400","Jul-2021"
"5409","GRANDLINK SQUARE","GUILLEMARD ROAD","14","Non-landed Properties","3","3000","1100 to 1200","Jul-2021"
"5410","CANNE VILLE","LORONG 3 GEYLANG","14","Non-landed Properties","3","2900","1400 to 1500","Jul-2021"
"5411","PALM LODGE","LORONG 37 GEYLANG","14","Non-landed Properties","NA","4500","1500 to 1600","Jul-2021"
"5412","EUNOS PARK","KAMPONG EUNOS","14","Non-landed Properties","3","3000","1100 to 1200","Jul-2021"
"5413","D' CASITA","LORONG MARZUKI","14","Non-landed Properties","2","2900","800 to 900","Jul-2021"
"5414","ESTA RUBY","GUILLEMARD ROAD","14","Non-landed Properties","2","2850","900 to 1000","Jul-2021"
"5415","LEVENUE","LENGKONG EMPAT","14","Non-landed Properties","2","2000","500 to 600","Jul-2021"
"5416","MILLAGE","CHANGI ROAD","14","Non-landed Properties","2","2300","500 to 600","Jul-2021"
"5417","ASTORIA PARK","LORONG MYDIN","14","Non-landed Properties","2","3100","900 to 1000","Jul-2021"
"5418","THE SUNNY SPRING","LORONG 40 GEYLANG","14","Non-landed Properties","3","2700","1100 to 1200","Jul-2021"
"5419","ATRIUM RESIDENCES","LORONG 28 GEYLANG","14","Non-landed Properties","3","3000","1100 to 1200","Jul-2021"
"5420","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","3","3150","1100 to 1200","Jul-2021"
"5421","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","2","2350","600 to 700","Jul-2021"
"5422","CENTRO MANSIONS","LORONG 32 GEYLANG","14","Non-landed Properties","3","3000","1300 to 1400","Jul-2021"
"5423","CANNE LODGE","LORONG 3 GEYLANG","14","Non-landed Properties","3","3550","1400 to 1500","Jul-2021"
"5424","THE MIDAS","LORONG 30 GEYLANG","14","Non-landed Properties","3","2950","1300 to 1400","Jul-2021"
"5425","GREEN COURT","GEYLANG ROAD","14","Non-landed Properties","NA","2700","1600 to 1700","Jul-2021"
"5426","WING FONG MANSIONS/WING FONG COURT","LORONG 14 GEYLANG","14","Non-landed Properties","2","2800","900 to 1000","Jul-2021"
"5427","WATERBANK AT DAKOTA","DAKOTA CRESCENT","14","Non-landed Properties","3","4800","1100 to 1200","Jul-2021"
"5428","NON-LANDED HOUSING DEVELOPMENT","CHANGI ROAD","14","Non-landed Properties","NA","1900","300 to 400","Jul-2021"
"5429","NON-LANDED HOUSING DEVELOPMENT","JALAN SUKA","14","Non-landed Properties","NA","2800","1000 to 1100","Jul-2021"
"5430","NON-LANDED HOUSING DEVELOPMENT","LORONG 8 GEYLANG","14","Non-landed Properties","NA","2800","1300 to 1400","Jul-2021"
"5431","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","3","3600","1100 to 1200","Jul-2021"
"5432","NON-LANDED HOUSING DEVELOPMENT","CHANGI ROAD","14","Non-landed Properties","NA","18000",">3000","Jul-2021"
"5433","NON-LANDED HOUSING DEVELOPMENT","LORONG 16 GEYLANG","14","Non-landed Properties","NA","3000","1100 to 1200","Jul-2021"
"5434","EDENZ LOFT","LORONG 24 GEYLANG","14","Non-landed Properties","1","1800","400 to 500","Jul-2021"
"5435","THE SUNNY SPRING","LORONG 40 GEYLANG","14","Non-landed Properties","3","2600","1100 to 1200","Jul-2021"
"5436","VACANZA @ EAST","LENGKONG TUJOH","14","Non-landed Properties","2","2300","800 to 900","Jul-2021"
"5437","MELOSA","LORONG 28 GEYLANG","14","Non-landed Properties","2","1900","400 to 500","Jul-2021"
"5438","CASA EMERALD","LORONG 32 GEYLANG","14","Non-landed Properties","3","2500","1000 to 1100","Jul-2021"
"5439","WING FONG MANSIONS/WING FONG COURT","LORONG 14 GEYLANG","14","Non-landed Properties","2","2550","700 to 800","Jul-2021"
"5440","ATRIUM RESIDENCES","LORONG 28 GEYLANG","14","Non-landed Properties","3","3300","1200 to 1300","Jul-2021"
"5441","GUILLEMARD SUITES","GUILLEMARD ROAD","14","Non-landed Properties","1","1800","400 to 500","Jul-2021"
"5442","ASTON MANSIONS","LORONG 42 GEYLANG","14","Non-landed Properties","3","3300","1200 to 1300","Jul-2021"
"5443","ASTORIA PARK","LORONG MYDIN","14","Non-landed Properties","3","3300","1100 to 1200","Jul-2021"
"5444","STARVILLE","LENGKONG TIGA","14","Non-landed Properties","3","2800","1200 to 1300","Jul-2021"
"5445","DAKOTA RESIDENCES","DAKOTA CRESCENT","14","Non-landed Properties","4","6500","1800 to 1900","Jul-2021"
"5446","NON-LANDED HOUSING DEVELOPMENT","LORONG 15 GEYLANG","14","Non-landed Properties","NA","3300","900 to 1000","Jul-2021"
"5447","NON-LANDED HOUSING DEVELOPMENT","LORONG 8 GEYLANG","14","Non-landed Properties","NA","5600","1900 to 2000","Jul-2021"
"5448","NON-LANDED HOUSING DEVELOPMENT","LORONG 23 GEYLANG","14","Non-landed Properties","NA","2800","1000 to 1100","Jul-2021"
"5449","NON-LANDED HOUSING DEVELOPMENT","GUILLEMARD ROAD","14","Non-landed Properties","NA","2000","800 to 900","Jul-2021"
"5450","NON-LANDED HOUSING DEVELOPMENT","SIMS AVENUE","14","Non-landed Properties","NA","4500",">3000","Jul-2021"
"5451","NON-LANDED HOUSING DEVELOPMENT","LORONG 8 GEYLANG","14","Non-landed Properties","NA","3300","1300 to 1400","Jul-2021"
"5452","NON-LANDED HOUSING DEVELOPMENT","LORONG 16 GEYLANG","14","Non-landed Properties","NA","2000","1000 to 1100","Jul-2021"
"5453","THE EBONY","LORONG MARICAN","14","Non-landed Properties","1","1700","300 to 400","Jul-2021"
"5454","THE SUNNY SPRING","LORONG 40 GEYLANG","14","Non-landed Properties","3","3050","1000 to 1100","Jul-2021"
"5455","D' PALMA","LORONG MYDIN","14","Non-landed Properties","1","2100","800 to 900","Jul-2021"
"5456","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","NA","2400","600 to 700","Jul-2021"
"5457","CASA AERATA","LORONG 26 GEYLANG","14","Non-landed Properties","2","2100","400 to 500","Jul-2021"
"5458","BLOSSOM VIEW","LORONG 26 GEYLANG","14","Non-landed Properties","NA","3097","900 to 1000","Jul-2021"
"5459","THE SUNNY SPRING","LORONG 40 GEYLANG","14","Non-landed Properties","3","3000","1100 to 1200","Jul-2021"
"5460","DAKOTA RESIDENCES","DAKOTA CRESCENT","14","Non-landed Properties","2","4200","1000 to 1100","Jul-2021"
"5461","PAYA LEBAR RESIDENCES","PAYA LEBAR ROAD","14","Non-landed Properties","2","3800","1000 to 1100","Jul-2021"
"5462","LA FLEUR","LORONG 26 GEYLANG","14","Non-landed Properties","1","1700","400 to 500","Jul-2021"
"5463","NON-LANDED HOUSING DEVELOPMENT","JALAN MOLEK","14","Non-landed Properties","NA","3100","1400 to 1500","Jul-2021"
"5464","NON-LANDED HOUSING DEVELOPMENT","GEYLANG ROAD","14","Non-landed Properties","NA","2000","1100 to 1200","Jul-2021"
"5465","NON-LANDED HOUSING DEVELOPMENT","CHANGI ROAD","14","Non-landed Properties","NA","1950","1200 to 1300","Jul-2021"
"5466","NON-LANDED HOUSING DEVELOPMENT","LORONG 41 GEYLANG","14","Non-landed Properties","3","3490","1000 to 1100","Jul-2021"
"5467","LOTUS AT PAYA LEBAR (EAST WING)","PAYA LEBAR ROAD","14","Non-landed Properties","2","2470","700 to 800","Jul-2021"
"5468","NON-LANDED HOUSING DEVELOPMENT","CHANGI ROAD","14","Non-landed Properties","NA","2150","1300 to 1400","Jul-2021"
"5469","NON-LANDED HOUSING DEVELOPMENT","LORONG 8 GEYLANG","14","Non-landed Properties","NA","5500",">3000","Jul-2021"
"5470","NON-LANDED HOUSING DEVELOPMENT","GUILLEMARD ROAD","14","Non-landed Properties","NA","2550","700 to 800","Jul-2021"
"5471","LE REGAL","GEYLANG ROAD","14","Non-landed Properties","1","1800","300 to 400","Jul-2021"
"5472","PRIMEDGE","LORONG 34 GEYLANG","14","Non-landed Properties","1","1800","400 to 500","Jul-2021"
"5473","GUILLEMARD EDGE","LORONG 30 GEYLANG","14","Non-landed Properties","1","1900","400 to 500","Jul-2021"
"5474","SIMSVILLE","GEYLANG EAST AVENUE 2","14","Non-landed Properties","2","2900","900 to 1000","Jul-2021"
"5475","REZI 3TWO","LORONG 32 GEYLANG","14","Non-landed Properties","2","1850","400 to 500","Jul-2021"
"5476","VACANZA @ EAST","LENGKONG TUJOH","14","Non-landed Properties","3","2700","1000 to 1100","Jul-2021"
"5477","WATERBANK AT DAKOTA","DAKOTA CRESCENT","14","Non-landed Properties","3","4650","1100 to 1200","Jul-2021"
"5478","CASA EMERALD","LORONG 32 GEYLANG","14","Non-landed Properties","3","2700","1100 to 1200","Jul-2021"
"5479","NON-LANDED HOUSING DEVELOPMENT","LORONG 8 GEYLANG","14","Non-landed Properties","NA","5600","1900 to 2000","Jul-2021"
"5480","NON-LANDED HOUSING DEVELOPMENT","LORONG 8 GEYLANG","14","Non-landed Properties","NA","2900","1800 to 1900","Jul-2021"
"5481","NON-LANDED HOUSING DEVELOPMENT","LORONG 8 GEYLANG","14","Non-landed Properties","NA","2900","800 to 900","Jul-2021"
"5482","NON-LANDED HOUSING DEVELOPMENT","LORONG 22 GEYLANG","14","Non-landed Properties","NA","3000","800 to 900","Jul-2021"
"5483","CRYSTAL LODGE","LORONG 16 GEYLANG","14","Non-landed Properties","3","2700","1100 to 1200","Jul-2021"
"5484","THE SUNNY SPRING","LORONG 40 GEYLANG","14","Non-landed Properties","3","3000","1100 to 1200","Jul-2021"
"5485","CASA SARINA","LORONG SARINA","14","Non-landed Properties","3","3000","1300 to 1400","Jul-2021"
"5486","ATRIUM RESIDENCES","LORONG 28 GEYLANG","14","Non-landed Properties","3","3000","1200 to 1300","Jul-2021"
"5487","THE HELICONIA","JALAN DAUD","14","Non-landed Properties","3","3350","1300 to 1400","Jul-2021"
"5488","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","3","3100","1100 to 1200","Jul-2021"
"5489","IDYLLIC SUITES","LORONG 30 GEYLANG","14","Non-landed Properties","1","1850","400 to 500","Jul-2021"
"5490","WATERBANK AT DAKOTA","DAKOTA CRESCENT","14","Non-landed Properties","3","5200","1100 to 1200","Jul-2021"
"5491","SIMSVILLE","GEYLANG EAST AVENUE 2","14","Non-landed Properties","2","3000","900 to 1000","Jul-2021"
"5492","LE CRESCENDO","PAYA LEBAR ROAD","14","Non-landed Properties","2","2650","900 to 1000","Jul-2021"
"5493","D' CASITA","LORONG MARZUKI","14","Non-landed Properties","2","2800","900 to 1000","Jul-2021"
"5494","PALMERA EAST","LORONG MELAYU","14","Non-landed Properties","1","1700","400 to 500","Jul-2021"
"5495","PARK PLACE RESIDENCES AT PLQ","PAYA LEBAR ROAD","14","Non-landed Properties","1","2750","400 to 500","Jul-2021"
"5496","WATERBANK AT DAKOTA","DAKOTA CRESCENT","14","Non-landed Properties","1","3000","600 to 700","Jul-2021"
"5497","ATRIUM RESIDENCES","LORONG 28 GEYLANG","14","Non-landed Properties","3","3300","1300 to 1400","Jul-2021"
"5498","DAKOTA RESIDENCES","DAKOTA CRESCENT","14","Non-landed Properties","4","6000","1800 to 1900","Jul-2021"
"5499","SIMSVILLE","GEYLANG EAST AVENUE 2","14","Non-landed Properties","2","3000","900 to 1000","Jul-2021"
"5500","CHOON MOEY MANSIONS","LORONG 31 GEYLANG","14","Non-landed Properties","3","2300","1200 to 1300","Jul-2021"
"5501","CENTRA RESIDENCE","LORONG 7 GEYLANG","14","Non-landed Properties","1","2300","500 to 600","Jul-2021"
"5502","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","NA","2000","500 to 600","Jun-2021"
"5503","ASTORIA PARK","LORONG MYDIN","14","Non-landed Properties","2","3080","900 to 1000","Jun-2021"
"5504","CASA AERATA","LORONG 26 GEYLANG","14","Non-landed Properties","2","2000","600 to 700","Jun-2021"
"5505","THE SANCTUARY @ GEYLANG","LORONG 30 GEYLANG","14","Non-landed Properties","1","2100","600 to 700","Jun-2021"
"5506","PAVILION SQUARE","GEYLANG ROAD","14","Non-landed Properties","1","1850","400 to 500","Jun-2021"
"5507","NON-LANDED HOUSING DEVELOPMENT","LORONG 4 GEYLANG","14","Non-landed Properties","NA","3000","1200 to 1300","Jun-2021"
"5508","GROSVENOR VIEW","LENGKONG EMPAT","14","Non-landed Properties","1","1800","600 to 700","Jun-2021"
"5509","TROPIKA EAST","FOO KIM LIN ROAD","14","Non-landed Properties","1","2100","800 to 900","Jun-2021"
"5510","KINGSTON TERRACE","JALAN MASJID","14","Non-landed Properties","2","2800","1400 to 1500","Jun-2021"
"5511","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","2","2700","600 to 700","Jun-2021"
"5512","PALMERA EAST","LORONG MELAYU","14","Non-landed Properties","1","1800","400 to 500","Jun-2021"
"5513","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","3","4200","1000 to 1100","Jun-2021"
"5514","PRIME RESIDENCE","LORONG 22 GEYLANG","14","Non-landed Properties","1","1700","400 to 500","Jun-2021"
"5515","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","3","3000","900 to 1000","Jun-2021"
"5516","COSMO","GUILLEMARD CRESCENT","14","Non-landed Properties","2","2400","600 to 700","Jun-2021"
"5517","CASA EMERALD","LORONG 32 GEYLANG","14","Non-landed Properties","3","3200","1100 to 1200","Jun-2021"
"5518","THE SUNNY SPRING","LORONG 40 GEYLANG","14","Non-landed Properties","3","2800","1000 to 1100","Jun-2021"
"5519","TRE RESIDENCES","GEYLANG EAST AVENUE 1","14","Non-landed Properties","2","2600","500 to 600","Jun-2021"
"5520","THE WATERINA","LORONG 40 GEYLANG","14","Non-landed Properties","3","3800","1300 to 1400","Jun-2021"
"5521","LA BRISA","LORONG 28 GEYLANG","14","Non-landed Properties","2","2400","500 to 600","Jun-2021"
"5522","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","1","2200","400 to 500","Jun-2021"
"5523","PAVILION SQUARE","GEYLANG ROAD","14","Non-landed Properties","1","1900","300 to 400","Jun-2021"
"5524","CENTRAL GROVE","GEYLANG EAST AVENUE 1","14","Non-landed Properties","3","3650","1200 to 1300","Jun-2021"
"5525","CENTRA RESIDENCE","LORONG 7 GEYLANG","14","Non-landed Properties","1","2050","400 to 500","Jun-2021"
"5526","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","1","2100","600 to 700","Jun-2021"
"5527","METRO LOFT","LORONG 27 GEYLANG","14","Non-landed Properties","1","1900","400 to 500","Jun-2021"
"5528","28 IMPERIAL RESIDENCES","LORONG 26 GEYLANG","14","Non-landed Properties","1","2200","400 to 500","Jun-2021"
"5529","METRO LOFT","LORONG 27 GEYLANG","14","Non-landed Properties","1","2100","400 to 500","Jun-2021"
"5530","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","1","2050","600 to 700","Jun-2021"
"5531","SUITES @ SIMS","SIMS AVENUE","14","Non-landed Properties","1","1650","700 to 800","Jun-2021"
"5532","PRIME RESIDENCE","LORONG 22 GEYLANG","14","Non-landed Properties","1","1600","500 to 600","Jun-2021"
"5533","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","1","2200","600 to 700","Jun-2021"
"5534","DAKOTA RESIDENCES","DAKOTA CRESCENT","14","Non-landed Properties","3","5100","1200 to 1300","Jun-2021"
"5535","SUNFLOWER VIEW","LORONG 36 GEYLANG","14","Non-landed Properties","3","2650","1000 to 1100","Jun-2021"
"5536","EUHABITAT","JALAN EUNOS","14","Non-landed Properties","2","2800","1100 to 1200","Jun-2021"
"5537","SIMS URBAN OASIS","SIMS DRIVE","14","Non-landed Properties","1","2250","400 to 500","Jun-2021"
"5538","NON-LANDED HOUSING DEVELOPMENT","LORONG 4 GEYLANG","14","Non-landed Properties","NA","3000","1200 to 1300","Jun-2021"
